date,open,high,low,close,volume
2021-06-21,66.40540313720703,67.77027130126953,65.65540313720703,65.35436248779297,5705414
2021-06-22,67.29729461669922,67.89865112304688,64.52702331542969,63.792659759521484,4304754
2021-06-23,65.40540313720703,68.91891479492188,64.9391860961914,65.88810729980469,6985799
2021-06-24,67.29729461669922,68.17567443847656,64.1891860961914,63.337982177734375,5396695
2021-06-25,64.39189147949219,65.62162017822266,62.10810852050781,62.310028076171875,4552653
2021-06-28,63.513511657714844,70.28378295898438,63.513511657714844,68.54367065429688,10269882
2021-06-29,71.76351165771484,77.31080627441406,71.76351165771484,75.3967056274414,13631457
2021-06-30,80.06756591796875,80.3851318359375,73.37837982177734,76.16109466552734,11644339
2021-07-01,78.20945739746094,78.70270538330078,74.52702331542969,72.68185424804688,7242226
2021-07-02,76.48648834228516,77.39865112304688,71.65540313720703,71.16626739501953,7893575
2021-07-05,74.66216278076172,75.32432556152344,71.51351165771484,73.14311218261719,7282233
2021-07-06,74.32432556152344,76.3310775756836,67.5,68.5304946899414,11143211
2021-07-07,69.16891479492188,71.41891479492188,66.5540542602539,69.57162475585938,7114284
2021-07-08,70.52702331542969,78.47296905517578,69.99324035644531,75.45601654052734,15706328
2021-07-09,76.12162017822266,77.16216278076172,70.81756591796875,72.47757720947266,10443846
2021-07-12,73.64865112304688,81.75,72.97296905517578,79.72599029541016,12838644
2021-07-13,81.41891479492188,84.79729461669922,77.49324035644531,77.22858428955078,10125744
2021-07-14,78.37837982177734,87.10810852050781,77.66891479492188,81.8478012084961,14098184
2021-07-15,83.84459686279297,84.45945739746094,80.56756591796875,80.34540557861328,8409613
2021-07-16,83.78378295898438,88.91891479492188,82.77027130126953,81.15591430664062,9699206
2021-07-19,82.87162017822266,91.54054260253906,82.70270538330078,89.2741470336914,12538928
2021-07-20,89.81080627441406,100.14189147949219,87.89189147949219,97.2078628540039,11157253
2021-07-21,101.35134887695312,109.64189147949219,99.95945739746094,106.92733764648438,7186610
2021-07-22,109.64189147949219,119.71621704101562,108.18243408203125,110.80192565917969,11651551
2021-07-23,112.58783721923828,116.75675964355469,108.60134887695312,111.35546112060547,8091313
2021-07-26,112.02702331542969,114.10134887695312,106.22296905517578,108.41654205322266,7096676
2021-07-27,111.14865112304688,122.27702331542969,109.5810775756836,110.76898956298828,10189659
2021-07-28,108.10810852050781,116.20270538330078,102.4391860961914,106.30133056640625,8675721
2021-07-29,113.51351165771484,119.59459686279297,110.12162017822266,116.63362121582031,7456127
2021-07-30,119.59459686279297,127.07432556152344,110.1351318359375,118.02399444580078,9571183
2021-08-02,120.93243408203125,122.01351165771484,110.77702331542969,111.3620376586914,7496663
2021-08-03,109.45945739746094,112.14189147949219,102.77027130126953,100.22583770751953,6895707
2021-08-04,98.0,108.78378295898438,98.0,105.93891143798828,8999711
2021-08-05,105.49324035644531,111.81080627441406,102.6351318359375,107.48084259033203,6991431
2021-08-06,109.52702331542969,112.8310775756836,104.06080627441406,103.44149780273438,4828204
2021-08-09,102.90540313720703,102.90540313720703,95.45945739746094,96.1403579711914,8250850
2021-08-10,97.97296905517578,99.84459686279297,94.93243408203125,96.00198364257812,5594830
2021-08-11,98.43243408203125,100.0,95.26351165771484,96.68729400634766,5038714
2021-08-12,99.15540313720703,103.81080627441406,98.36486053466797,97.18809509277344,5607287
2021-08-13,96.93243408203125,97.97296905517578,91.51351165771484,89.49159240722656,8008837
2021-08-16,89.93243408203125,95.4459457397461,89.86486053466797,90.40753173828125,5557774
2021-08-17,91.89189147949219,93.62837982177734,89.26351165771484,88.29889678955078,4147244
2021-08-18,90.39865112304688,91.81080627441406,88.6959457397461,88.89854431152344,3942712
2021-08-19,91.01351165771484,94.62162017822266,89.53378295898438,88.509765625,5460141
2021-08-20,91.22296905517578,94.1959457397461,88.90540313720703,88.23300170898438,4458056
2021-08-23,91.60810852050781,94.25675964355469,89.32432556152344,90.60520935058594,5490259
2021-08-24,92.8310775756836,97.97296905517578,88.64865112304688,94.85542297363281,8065180
2021-08-25,95.9459457397461,96.62162017822266,93.4391860961914,91.79131317138672,4816068
2021-08-26,93.5810775756836,95.60810852050781,91.21621704101562,88.97102355957031,3660414
