date,open,high,low,close,volume
2021-06-21,6.28000020980835,6.289999961853027,6.139999866485596,5.634536266326904,806138527
2021-06-22,6.269999980926514,6.429999828338623,6.260000228881836,5.743241786956787,817262548
2021-06-23,6.300000190734863,6.409999847412109,6.289999961853027,5.761359214782715,561192737
2021-06-24,6.360000133514404,6.389999866485596,6.28000020980835,5.788535118103027,549042911
2021-06-25,6.349999904632568,6.409999847412109,6.300000190734863,5.788535118103027,519760504
2021-06-28,6.389999866485596,6.409999847412109,6.309999942779541,5.734182834625244,469326419
2021-06-29,6.309999942779541,6.320000171661377,6.170000076293945,5.607360363006592,625383882
2021-06-30,6.210000038146973,6.309999942779541,6.210000038146973,5.652653694152832,412578818
2021-07-01,6.239999771118164,6.260000228881836,6.050000190734863,5.498655319213867,569841364
2021-07-02,6.050000190734863,6.099999904632568,5.989999771118164,5.462420463562012,422538669
2021-07-05,6.019999980926514,6.059999942779541,5.949999809265137,5.4714789390563965,406545975
2021-07-06,6.03000020980835,6.170000076293945,5.949999809265137,5.580183982849121,635890711
2021-07-07,6.130000114440918,6.179999828338623,6.059999942779541,5.589242935180664,523619083
2021-07-08,6.199999809265137,6.369999885559082,6.179999828338623,5.707006931304932,905540592
2021-07-09,6.21999979019165,6.349999904632568,6.190000057220459,5.716065406799316,586385435
2021-07-12,6.320000171661377,6.389999866485596,6.260000228881836,5.761359214782715,848416253
2021-07-13,6.349999904632568,6.409999847412109,6.329999923706055,5.79759407043457,656963315
2021-07-14,6.75,6.75,6.5,5.9244160652160645,1752596139
2021-07-15,6.539999961853027,6.539999961853027,6.230000019073486,5.725124359130859,1188780378
2021-07-16,6.28000020980835,6.579999923706055,6.25,5.870063781738281,1139430480
2021-07-19,6.489999771118164,6.539999961853027,6.329999923706055,5.7704176902771,743182948
2021-07-20,6.289999961853027,6.329999923706055,6.210000038146973,5.688889026641846,584106886
2021-07-21,6.289999961853027,6.320000171661377,6.159999847412109,5.616419315338135,814814873
2021-07-22,6.199999809265137,6.269999980926514,6.179999828338623,5.6435956954956055,562162550
2021-07-23,6.199999809265137,6.210000038146973,6.03000020980835,5.498655319213867,1114287335
2021-07-26,6.0,6.070000171661377,5.829999923706055,5.380892276763916,963727745
2021-07-27,5.909999847412109,6.070000171661377,5.900000095367432,5.36277437210083,800809371
2021-07-28,5.849999904632568,5.849999904632568,5.659999847412109,5.145364284515381,831496815
2021-07-29,5.75,5.789999961853027,5.679999828338623,5.199716567993164,572596895
2021-07-30,5.699999809265137,5.739999771118164,5.570000171661377,5.199716567993164,631996471
2021-08-02,5.75,5.940000057220459,5.659999847412109,5.3446574211120605,743112766
2021-08-03,5.849999904632568,5.880000114440918,5.769999980926514,5.263128757476807,486774731
2021-08-04,5.809999942779541,5.880000114440918,5.78000020980835,5.281245708465576,447593946
2021-08-05,5.820000171661377,5.909999847412109,5.75,5.2540693283081055,458284202
2021-08-06,5.769999980926514,5.789999961853027,5.679999828338623,5.226892948150635,447756750
2021-08-09,5.849999904632568,5.940000057220459,5.820000171661377,5.317480564117432,563001834
2021-08-10,5.840000152587891,5.920000076293945,5.800000190734863,5.335597991943359,444536681
2021-08-11,5.929999828338623,5.960000038146973,5.869999885559082,5.326539516448975,424160355
2021-08-12,5.849999904632568,5.920000076293945,5.809999942779541,5.317480564117432,412060873
2021-08-13,5.860000133514404,5.860000133514404,5.739999771118164,5.235952377319336,517094195
2021-08-16,5.75,5.849999904632568,5.730000019073486,5.235952377319336,306735318
2021-08-17,5.769999980926514,5.78000020980835,5.619999885559082,5.109129428863525,513681763
2021-08-18,5.630000114440918,5.670000076293945,5.610000133514404,5.136305809020996,308691296
2021-08-19,5.78000020980835,5.869999885559082,5.75,5.235952377319336,712767464
2021-08-20,5.730000019073486,5.760000228881836,5.650000095367432,5.163481712341309,452921065
2021-08-23,5.650000095367432,5.710000038146973,5.630000114440918,5.145364284515381,413467292
2021-08-24,5.679999828338623,5.679999828338623,5.599999904632568,5.081953525543213,549530152
2021-08-25,5.610000133514404,5.670000076293945,5.579999923706055,5.091012001037598,387102275
2021-08-26,5.610000133514404,5.630000114440918,5.570000171661377,5.054776668548584,384854913
2021-08-27,5.590000152587891,5.730000019073486,5.570000171661377,5.163481712341309,608642970
2021-08-30,5.730000019073486,5.800000190734863,5.670000076293945,5.2540693283081055,644535642
2021-08-31,5.900000095367432,5.920000076293945,5.78000020980835,5.272187232971191,762526598
2021-09-01,5.820000171661377,5.820000171661377,5.699999809265137,5.235952377319336,563627630
2021-09-02,5.769999980926514,5.880000114440918,5.739999771118164,5.317480564117432,720316410
2021-09-03,5.889999866485596,5.900000095367432,5.809999942779541,5.272187232971191,452277518
2021-09-06,5.78000020980835,5.840000152587891,5.75,5.263128757476807,428523642
2021-09-07,5.789999961853027,5.820000171661377,5.75,5.2540693283081055,480685285
2021-09-08,5.78000020980835,5.989999771118164,5.769999980926514,5.399009704589844,1131123289
2021-09-09,5.920000076293945,5.960000038146973,5.869999885559082,5.36277437210083,609489578
2021-09-10,5.909999847412109,5.989999771118164,5.900000095367432,5.353715896606445,559999787
2021-09-13,5.909999847412109,5.909999847412109,5.78000020980835,5.272187232971191,570115340
2021-09-14,5.809999942779541,5.829999923706055,5.699999809265137,5.17254114151001,490830743
2021-09-15,5.690000057220459,5.690000057220459,5.630000114440918,5.127247333526611,392886911
2021-09-16,5.650000095367432,5.75,5.599999904632568,5.163481712341309,591430942
2021-09-17,5.670000076293945,5.670000076293945,5.579999923706055,5.081953525543213,548553688
2021-09-22,5.559999942779541,5.559999942779541,5.440000057220459,4.92795467376709,625750843
2021-09-23,5.400000095367432,5.489999771118164,5.389999866485596,4.900778293609619,512609830
2021-09-24,5.409999847412109,5.429999828338623,5.199999809265137,4.728662490844727,737005506
2021-09-27,5.21999979019165,5.389999866485596,5.159999847412109,4.783015251159668,552049698
2021-09-28,5.25,5.28000020980835,5.179999828338623,4.710545063018799,349447955
2021-09-29,5.159999847412109,5.159999847412109,5.019999980926514,4.556547164916992,546501423
2021-09-30,5.039999961853027,5.070000171661377,5.03000020980835,4.57466459274292,276040058
2021-10-08,5.25,5.360000133514404,5.21999979019165,4.8101911544799805,853310108
2021-10-11,5.269999980926514,5.28000020980835,5.210000038146973,4.728662490844727,460123075
2021-10-12,5.190000057220459,5.320000171661377,5.159999847412109,4.7377214431762695,582017311
2021-10-13,5.199999809265137,5.260000228881836,5.139999866485596,4.755838394165039,517339608
2021-10-14,5.230000019073486,5.25,5.170000076293945,4.710545063018799,371531358
2021-10-15,5.210000038146973,5.230000019073486,5.119999885559082,4.647133827209473,539061830
2021-10-18,5.130000114440918,5.139999866485596,5.039999961853027,4.610898971557617,452110864
2021-10-19,5.070000171661377,5.130000114440918,5.050000190734863,4.619957447052002,398781461
2021-10-20,5.099999904632568,5.110000133514404,5.03000020980835,4.57466459274292,474040067
2021-10-21,5.019999980926514,5.03000020980835,4.96999979019165,4.5112528800964355,581508082
2021-10-22,4.980000019073486,5.03000020980835,4.96999979019165,4.502193927764893,415837190
2021-10-25,4.980000019073486,4.989999771118164,4.860000133514404,4.475018501281738,469398242
2021-10-26,4.980000019073486,4.989999771118164,4.940000057220459,4.484076023101807,385894823
2021-10-27,4.889999866485596,4.900000095367432,4.840000152587891,4.393488883972168,418550235
2021-10-28,4.829999923706055,4.869999885559082,4.730000019073486,4.411606311798096,522162654
2021-10-29,4.889999866485596,4.929999828338623,4.849999904632568,4.447841167449951,476294108
2021-11-01,4.880000114440918,5.039999961853027,4.849999904632568,4.5112528800964355,681747277
2021-11-02,4.96999979019165,5.03000020980835,4.829999923706055,4.402547836303711,595655188
2021-11-03,4.869999885559082,5.130000114440918,4.860000133514404,4.565605640411377,932263071
2021-11-04,5.039999961853027,5.050000190734863,4.980000019073486,4.565605640411377,504069561
2021-11-05,5.019999980926514,5.050000190734863,4.980000019073486,4.538429260253906,389126095
2021-11-08,5.0,5.019999980926514,4.949999809265137,4.5203118324279785,296967804
2021-11-09,4.989999771118164,5.039999961853027,4.989999771118164,4.538429260253906,268505505
2021-11-10,5.0,5.039999961853027,4.96999979019165,4.529370307922363,349031196
2021-11-11,4.989999771118164,5.070000171661377,4.96999979019165,4.57466459274292,482359938
2021-11-12,5.039999961853027,5.090000152587891,5.010000228881836,4.547487735748291,295736268
2021-11-15,5.019999980926514,5.039999961853027,4.989999771118164,4.529370307922363,266815817
2021-11-16,5.0,5.070000171661377,4.989999771118164,4.538429260253906,327674189
2021-11-17,5.0,5.010000228881836,4.929999828338623,4.493135452270508,373309863
2021-11-18,4.949999809265137,4.949999809265137,4.869999885559082,4.429724216461182,371353131
2021-11-19,4.880000114440918,4.929999828338623,4.869999885559082,4.465959548950195,253434991
2021-11-22,4.929999828338623,5.019999980926514,4.909999847412109,4.529370307922363,432659617
2021-11-23,4.980000019073486,5.019999980926514,4.96999979019165,4.529370307922363,272631897
2021-11-24,5.0,5.019999980926514,4.96999979019165,4.547487735748291,335339015
2021-11-25,5.019999980926514,5.03000020980835,4.949999809265137,4.493135452270508,304295722
2021-11-26,4.949999809265137,4.949999809265137,4.900000095367432,4.447841167449951,284271583
2021-11-29,4.849999904632568,4.880000114440918,4.829999923706055,4.384430885314941,330866374
2021-11-30,4.840000152587891,4.869999885559082,4.820000171661377,4.3663129806518555,288592491
2021-12-01,4.840000152587891,4.880000114440918,4.820000171661377,4.420665740966797,257646358
2021-12-02,4.869999885559082,4.869999885559082,4.829999923706055,4.393488883972168,260586598
2021-12-03,4.849999904632568,4.869999885559082,4.820000171661377,4.411606311798096,270332531
2021-12-06,4.869999885559082,4.900000095367432,4.840000152587891,4.402547836303711,284039964
2021-12-07,4.889999866485596,4.900000095367432,4.829999923706055,4.393488883972168,283345044
2021-12-08,4.860000133514404,4.869999885559082,4.820000171661377,4.402547836303711,306999261
2021-12-09,4.869999885559082,5.090000152587891,4.849999904632568,4.610898971557617,1464727274
2021-12-10,5.110000133514404,5.28000020980835,5.110000133514404,4.674309730529785,1244373616
2021-12-13,5.110000133514404,5.199999809265137,5.090000152587891,4.6652512550354,712903253
2021-12-14,5.150000095367432,5.150000095367432,5.070000171661377,4.601840972900391,460814189
2021-12-15,5.079999923706055,5.170000076293945,5.039999961853027,4.5927815437316895,507542337
2021-12-16,5.079999923706055,5.139999866485596,5.059999942779541,4.610898971557617,456585213
2021-12-17,5.079999923706055,5.099999904632568,5.039999961853027,4.57466459274292,360665153
2021-12-20,5.03000020980835,5.059999942779541,4.960000038146973,4.5112528800964355,372685223
2021-12-21,4.960000038146973,5.03000020980835,4.960000038146973,4.538429260253906,251184148
2021-12-22,5.03000020980835,5.050000190734863,4.980000019073486,4.5203118324279785,272444183
2021-12-23,4.980000019073486,5.019999980926514,4.96999979019165,4.529370307922363,271012581
2021-12-24,5.0,5.010000228881836,4.929999828338623,4.484076023101807,309873829
2021-12-27,4.960000038146973,4.960000038146973,4.929999828338623,4.484076023101807,250555268
2021-12-28,4.960000038146973,4.96999979019165,4.920000076293945,4.493135452270508,275577569
2021-12-29,4.960000038146973,4.96999979019165,4.920000076293945,4.465959548950195,198579273
2021-12-30,4.940000057220459,5.070000171661377,4.929999828338623,4.5837225914001465,589630039
2021-12-31,5.050000190734863,5.079999923706055,5.019999980926514,4.57466459274292,351473209
2022-01-04,5.050000190734863,5.079999923706055,5.010000228881836,4.601840972900391,502901588
2022-01-05,5.079999923706055,5.150000095367432,5.050000190734863,4.638075351715088,551582562
2022-01-06,5.099999904632568,5.099999904632568,5.039999961853027,4.5837225914001465,373105907
2022-01-07,5.090000152587891,5.179999828338623,5.079999923706055,4.6652512550354,615420068
2022-01-10,5.170000076293945,5.21999979019165,5.139999866485596,4.692427635192871,516083922
2022-01-11,5.179999828338623,5.199999809265137,5.059999942779541,4.601840972900391,495599976
2022-01-12,5.090000152587891,5.110000133514404,5.039999961853027,4.610898971557617,302008859
2022-01-13,5.079999923706055,5.119999885559082,5.019999980926514,4.556547164916992,403384546
2022-01-14,5.0,5.010000228881836,4.949999809265137,4.502193927764893,361373303
2022-01-17,4.96999979019165,5.019999980926514,4.960000038146973,4.529370307922363,238771607
2022-01-18,5.0,5.010000228881836,4.960000038146973,4.5203118324279785,276790482
2022-01-19,4.960000038146973,4.989999771118164,4.940000057220459,4.493135452270508,295378969
2022-01-20,4.960000038146973,4.989999771118164,4.940000057220459,4.484076023101807,287594409
2022-01-21,5.070000171661377,5.110000133514404,4.980000019073486,4.5203118324279785,546489889
2022-01-24,4.96999979019165,5.0,4.949999809265137,4.502193927764893,239497020
2022-01-25,4.960000038146973,4.980000019073486,4.869999885559082,4.411606311798096,400371972
2022-01-26,4.869999885559082,4.960000038146973,4.869999885559082,4.438783168792725,220714447
2022-01-27,4.900000095367432,4.900000095367432,4.800000190734863,4.3663129806518555,307139127
2022-01-28,4.840000152587891,4.880000114440918,4.800000190734863,4.393488883972168,260815151
2022-02-07,4.920000076293945,4.949999809265137,4.889999866485596,4.465959548950195,261271885
2022-02-08,4.920000076293945,4.980000019073486,4.900000095367432,4.5112528800964355,267963110
2022-02-09,4.96999979019165,5.039999961853027,4.960000038146973,4.538429260253906,313864689
2022-02-10,5.010000228881836,5.019999980926514,4.96999979019165,4.529370307922363,227395031
2022-02-11,4.980000019073486,5.039999961853027,4.949999809265137,4.529370307922363,315159001
2022-02-14,4.96999979019165,4.96999979019165,4.920000076293945,4.465959548950195,248353998
2022-02-15,4.920000076293945,4.949999809265137,4.900000095367432,4.456900119781494,169330857
2022-02-16,4.940000057220459,4.96999979019165,4.920000076293945,4.465959548950195,161374301
2022-02-17,4.929999828338623,4.940000057220459,4.909999847412109,4.447841167449951,159376582
2022-02-18,4.880000114440918,4.929999828338623,4.869999885559082,4.447841167449951,199931097
2022-02-21,4.889999866485596,4.96999979019165,4.849999904632568,4.493135452270508,510139115
2022-02-22,4.940000057220459,4.949999809265137,4.860000133514404,4.429724216461182,348839605
2022-02-23,4.880000114440918,4.920000076293945,4.869999885559082,4.447841167449951,300115185
2022-02-24,4.889999866485596,4.900000095367432,4.739999771118164,4.321018695831299,696671902
2022-02-25,4.789999961853027,4.820000171661377,4.769999980926514,4.339137077331543,343099376
2022-02-28,4.769999980926514,4.78000020980835,4.650000095367432,4.257607936859131,471934801
2022-03-01,4.699999809265137,4.71999979019165,4.670000076293945,4.257607936859131,309274840
2022-03-02,4.670000076293945,4.699999809265137,4.659999847412109,4.248549461364746,206072893
2022-03-03,4.710000038146973,4.71999979019165,4.690000057220459,4.257607936859131,212510153
