date,open,high,low,close,volume,adj_close
2022-03-14,34.900001525878906,35.2599983215332,34.400001525878906,33.97251510620117,4198181,
2022-03-15,34.18000030517578,34.599998474121094,32.130001068115234,31.63875770568848,5808217,
2022-03-16,32.790000915527344,33.029998779296875,31.01000022888184,32.20003890991211,8098018,
2022-03-17,33.08000183105469,33.68000030517578,32.7599983215332,32.83024978637695,6279864,
2022-03-18,33.02000045776367,33.459999084472656,32.81999969482422,32.72193145751953,3932023,
2022-03-21,33.5,34.0099983215332,33.29999923706055,33.263526916503906,5276512,
2022-03-22,33.77000045776367,33.77000045776367,33.0,32.53483963012695,2673793,
2022-03-23,33.25,34.88999938964844,32.88999938964844,33.85435104370117,7444536,
2022-03-24,34.279998779296875,34.459999084472656,33.279998779296875,33.184749603271484,5121937,
2022-03-25,33.630001068115234,33.630001068115234,32.150001525878906,31.70768165588379,5720005,
2022-03-28,32.0099983215332,32.06999969482422,31.38999938964844,31.510740280151367,3537911,
2022-03-29,32.0,32.06999969482422,31.059999465942383,30.62450408935547,4174436,
2022-03-30,31.299999237060547,32.15999984741211,31.149999618530277,31.619060516357425,3902082,
2022-03-31,32.150001525878906,32.150001525878906,31.450000762939453,31.12670516967773,2213144,
2022-04-01,31.51000022888184,31.950000762939453,31.020000457763672,31.195632934570312,2704990,
2022-04-06,31.40999984741211,31.40999984741211,29.950000762939453,29.63979148864746,7723849,
2022-04-07,30.0,30.600000381469727,29.920000076293945,29.65948486328125,7412037,
2022-04-08,30.15999984741211,31.26000022888184,29.709999084472656,30.42755889892578,7887886,
2022-04-11,30.90999984741211,30.96999931335449,29.549999237060547,29.245908737182617,5395920,
2022-04-12,29.59000015258789,30.18000030517578,29.020000457763672,29.541318893432617,4446096,
2022-04-13,29.809999465942383,29.899999618530277,29.049999237060547,28.940645217895508,2516459,
2022-04-14,29.6299991607666,29.780000686645508,29.030000686645508,29.167131423950195,3209625,
2022-04-15,29.290000915527344,29.3700008392334,28.649999618530277,28.753551483154297,3371854,
2022-04-18,29.0,30.18000030517578,28.729999542236328,29.580707550048828,3340452,
2022-04-19,30.31999969482422,30.3799991607666,29.65999984741211,29.679176330566406,2912333,
2022-04-20,30.0,30.739999771118164,29.8799991607666,29.47239112854004,3021600,
2022-04-21,30.040000915527344,30.559999465942383,29.420000076293945,29.05881118774414,3911806,
2022-04-22,29.3799991607666,29.780000686645508,28.450000762939453,28.172571182250977,4625719,
2022-04-25,29.290000915527344,30.670000076293945,28.899999618530277,28.59599494934082,12476805,
2022-04-26,29.65999984741211,31.1200008392334,29.600000381469727,29.47239112854004,12684125,
2022-04-27,30.0,30.850000381469727,28.950000762939453,30.378326416015625,11518772,
2022-04-28,30.399999618530277,30.6200008392334,29.399999618530277,29.34437561035156,8841602,
2022-04-29,29.81999969482422,31.15999984741211,29.40999984741211,30.151840209960938,10327136,
2022-05-05,30.850000381469727,32.400001525878906,30.18000030517578,31.42211532592773,16054027,
2022-05-06,31.3799991607666,32.66999816894531,31.06999969482422,31.46150779724121,11132672,
2022-05-09,31.950000762939453,32.470001220703125,31.1200008392334,31.944015502929688,12532394,
2022-05-10,31.530000686645508,31.96999931335449,30.600000381469727,31.42211532592773,16334900,
2022-05-11,31.68000030517578,32.939998626708984,31.479999542236328,31.0380802154541,19456271,
2022-05-12,31.299999237060547,32.5,31.020000457763672,30.998689651489254,11656031,
2022-05-13,31.600000381469727,32.060001373291016,31.40999984741211,31.235021591186523,8384119,
2022-05-16,31.700000762939453,32.58000183105469,31.59000015258789,31.26456069946289,8837821,
2022-05-17,31.739999771118164,31.989999771118164,31.200000762939453,31.372882843017575,6623365,
2022-05-18,32.18000030517578,32.33000183105469,31.229999542236328,30.93960952758789,8360686,
2022-05-19,30.799999237060547,31.239999771118164,30.6200008392334,30.703279495239254,7352471,
2022-05-20,31.18000030517578,31.690000534057617,30.82999992370605,30.86083221435547,8110558,
2022-05-23,31.38999938964844,31.709999084472656,31.030000686645508,30.998689651489254,6765376,
2022-05-24,31.690000534057617,32.36000061035156,29.799999237060547,29.442848205566406,13494456,
2022-05-25,29.68000030517578,30.850000381469727,29.600000381469727,29.787498474121094,7706267,
2022-05-26,30.01000022888184,31.38999938964844,29.600000381469727,30.546857833862305,8374727,
2022-05-27,30.8799991607666,31.32999992370605,30.049999237060547,29.923246383666992,6368399,
2022-05-30,30.280000686645508,32.029998779296875,29.799999237060547,31.45751953125,14295095,
2022-05-31,31.739999771118164,32.279998779296875,31.31999969482422,31.81386947631836,10077635,
2022-06-01,32.0099983215332,32.86000061035156,31.809999465942383,31.87325668334961,8578527,
2022-06-02,32.20000076293945,33.33000183105469,31.959999084472656,32.83341217041016,10319929,
2022-06-06,33.470001220703125,33.59000015258789,32.459999084472656,33.150169372558594,12594252,
2022-06-07,33.45000076293945,34.2400016784668,33.25,33.65499496459961,11067698,
2022-06-08,34.0,34.220001220703125,33.150001525878906,33.427330017089844,7371187,
2022-06-09,33.79999923706055,33.900001525878906,32.5,32.348384857177734,8832783,
2022-06-10,32.61000061035156,33.70000076293945,32.38999938964844,33.14026641845703,9910456,
2022-06-13,33.22999954223633,33.369998931884766,32.40999984741211,32.467166900634766,9274263,
2022-06-14,32.68000030517578,32.70000076293945,31.399999618530277,31.99203872680664,9444544,
2022-06-15,32.2400016784668,33.220001220703125,32.11000061035156,31.89305686950684,7720083,
2022-06-16,32.220001220703125,33.22999954223633,32.20000076293945,32.19990921020508,8023264,
2022-06-17,32.189998626708984,32.720001220703125,31.93000030517578,32.24940872192383,8239089,
2022-06-20,32.70000076293945,33.5,32.25,32.04153060913086,11277687,
2022-06-21,32.27000045776367,32.650001525878906,31.649999618530277,31.645587921142575,8495550,
2022-06-22,32.029998779296875,32.189998626708984,30.31999969482422,30.08162498474121,13864613,
2022-06-23,30.559999465942383,31.0,30.18000030517578,30.606246948242188,11350684,
2022-06-24,31.0,31.26000022888184,30.31999969482422,30.190507888793945,16147270,
2022-06-27,30.790000915527344,31.450000762939453,30.51000022888184,30.685434341430664,14446513,
2022-06-28,31.31999969482422,32.06999969482422,30.649999618530277,31.724777221679688,13000348,
2022-06-29,31.88999938964844,32.56999969482422,31.07999992370605,30.853710174560547,14409427,
2022-06-30,31.07999992370605,31.479999542236328,30.729999542236328,30.73492431640625,10636240,
2022-07-01,30.959999084472656,31.549999237060547,30.809999465942383,30.685434341430664,8833640,
2022-07-04,31.1200008392334,31.25,30.399999618530277,30.309289932250977,11486597,
2022-07-05,30.81999969482422,31.399999618530277,30.520000457763672,30.42807006835937,13044875,
2022-07-06,30.690000534057617,31.209999084472656,30.07999992370605,29.992536544799805,9626136,
2022-07-07,30.299999237060547,30.540000915527344,29.899999618530277,29.84406089782715,6929902,
2022-07-08,30.309999465942383,30.61000061035156,29.93000030517578,29.705480575561523,7816682,
2022-07-11,29.979999542236328,30.25,29.540000915527344,29.774770736694336,9680273,
2022-07-12,30.399999618530277,30.57999992370605,29.11000061035156,28.88390350341797,20696841,
2022-07-13,29.299999237060547,29.530000686645508,28.65999984741211,28.478063583374023,14887273,
2022-07-14,28.709999084472656,29.899999618530277,28.459999084472656,29.200653076171875,15707538,
2022-07-15,29.34000015258789,29.59000015258789,29.07999992370605,28.933395385742188,11553215,
2022-07-18,29.68000030517578,32.279998779296875,29.59000015258789,31.77427101135254,36450345,
2022-07-19,33.150001525878906,33.869998931884766,32.61000061035156,32.95219421386719,45304098,
2022-07-20,33.400001525878906,34.650001525878906,33.130001068115234,33.72428131103516,23316196,
2022-07-21,33.70000076293945,34.540000915527344,32.81999969482422,32.58595275878906,17485268,
2022-07-22,33.130001068115234,33.41999816894531,32.400001525878906,33.021488189697266,15492527,
2022-07-25,33.25,34.88999938964844,33.099998474121094,33.932151794433594,26414681,
2022-07-26,33.97999954223633,34.349998474121094,33.2599983215332,33.27884292602539,14551195,
2022-07-27,33.779998779296875,34.09000015258789,33.209999084472656,33.575801849365234,11986014,
2022-07-28,34.2400016784668,34.2400016784668,33.209999084472656,33.110572814941406,11778699,
2022-07-29,33.72999954223633,33.779998779296875,32.5099983215332,32.457271575927734,14236978,
2022-08-01,32.790000915527344,33.060001373291016,32.0,32.64533996582031,14429602,
2022-08-02,32.529998779296875,32.72999954223633,31.40999984741211,32.071224212646484,16278739,
2022-08-03,32.459999084472656,33.5099983215332,32.459999084472656,32.21970748901367,13726291,
2022-08-04,32.959999084472656,33.2599983215332,32.09000015258789,32.09101867675781,10871255,
2022-08-05,32.709999084472656,33.880001068115234,32.5099983215332,33.45702362060547,17096279,
2022-08-08,33.959999084472656,33.97999954223633,32.880001068115234,32.86311340332031,13927831,
2022-08-09,33.20000076293945,33.2599983215332,32.2400016784668,32.36818313598633,15175321,
2022-08-10,32.560001373291016,32.689998626708984,31.559999465942383,31.467418670654297,12064125,
2022-08-11,32.150001525878906,35.34000015258789,32.130001068115234,34.72403717041016,39788253,
2022-08-12,35.31999969482422,35.380001068115234,33.81999969482422,33.67478561401367,19161198,
2022-08-15,34.119998931884766,34.13999938964844,32.630001068115234,33.358036041259766,19657364,
2022-08-16,33.54999923706055,34.290000915527344,33.08000183105469,32.96209716796875,13948994,
2022-08-17,33.43000030517578,33.91999816894531,32.97999954223633,33.27884292602539,12584027,
2022-08-18,33.400001525878906,34.83000183105469,33.279998779296875,34.14991760253906,17492514,
2022-08-19,34.5,35.16999816894531,33.45000076293945,33.110572814941406,12288530,
2022-08-22,33.380001068115234,33.43000030517578,32.5,32.744327545166016,10591484,
2022-08-23,33.0,33.09000015258789,32.52000045776367,32.53645324707031,7597761,
2022-08-24,32.709999084472656,32.79999923706055,30.700000762939453,30.487462997436523,18846243,
2022-08-25,31.0,31.1200008392334,29.959999084472656,30.0123348236084,14480404,
2022-08-26,30.3799991607666,30.86000061035156,29.96999931335449,29.82425880432129,12234309,
2022-08-29,29.600000381469727,30.100000381469727,29.3700008392334,29.57679748535156,9862467,
2022-08-30,29.989999771118164,30.13999938964844,29.540000915527344,29.646089553833008,8543850,
2022-08-31,29.559999465942383,29.93000030517578,29.01000022888184,29.022480010986328,11763450,
2022-09-01,29.049999237060547,29.38999938964844,28.520000457763672,28.369178771972656,18709891,
2022-09-02,28.739999771118164,29.489999771118164,28.700000762939453,28.933395385742188,14032905,
2022-09-05,29.229999542236328,29.479999542236328,28.799999237060547,28.95318984985352,9133654,
2022-09-06,29.399999618530277,29.63999938964844,29.18000030517578,29.26994514465332,9452320,
2022-09-07,29.6299991607666,30.170000076293945,29.309999465942383,29.477813720703125,11856202,
2022-09-08,29.799999237060547,29.8799991607666,29.26000022888184,29.01258087158203,8221457,
2022-09-09,29.309999465942383,29.530000686645508,29.170000076293945,29.03238296508789,6525528,
2022-09-13,29.46999931335449,29.71999931335449,28.940000534057617,28.725526809692383,7292412,
2022-09-14,28.559999465942383,28.989999771118164,28.36000061035156,28.3295841217041,6792677,
2022-09-15,28.739999771118164,28.799999237060547,26.81999969482422,26.726022720336918,16788798,
2022-09-16,27.18000030517578,27.18000030517578,26.280000686645508,26.062824249267575,10376889,
2022-09-19,26.5,26.979999542236328,26.07999992370605,26.557748794555664,9640447,
2022-09-20,26.899999618530277,27.149999618530277,26.700000762939453,26.67653083801269,7545505,
2022-09-21,26.979999542236328,27.1200008392334,26.399999618530277,26.64683532714844,5745396,
2022-09-22,26.770000457763672,27.049999237060547,26.68000030517578,26.577545166015625,5253726,
2022-09-23,26.950000762939453,27.43000030517578,26.030000686645508,26.825008392333984,13393099,
2022-09-26,26.799999237060547,27.1200008392334,26.670000076293945,26.448862075805664,8984560,
2022-09-27,26.6200008392334,27.700000762939453,26.51000022888184,27.28034210205078,8244220,
2022-09-28,27.3799991607666,27.65999984741211,26.920000076293945,26.68642807006836,7242245,
2022-09-29,27.239999771118164,27.479999542236328,26.65999984741211,26.528053283691406,6978246,
2022-09-30,26.520000457763672,26.8799991607666,26.049999237060547,25.815359115600582,5534109,
2022-10-10,26.07999992370605,26.25,25.36000061035156,25.132360458374023,7473842,
2022-10-11,26.40999984741211,26.850000381469727,26.07999992370605,26.280590057373047,12043762,
2022-10-12,26.540000915527344,27.34000015258789,26.270000457763672,26.943790435791016,13148325,
2022-10-13,27.26000022888184,27.920000076293945,27.07999992370605,27.072473526000977,11483295,
2022-10-14,27.59000015258789,28.09000015258789,27.5,27.438718795776367,10154169,
2022-10-17,27.479999542236328,27.93000030517578,27.3700008392334,27.597091674804688,8039583,
2022-10-18,28.049999237060547,28.479999542236328,27.57999992370605,27.923742294311523,12947580,
2022-10-19,27.989999771118164,28.96999931335449,27.950000762939453,27.973237991333008,14305600,
2022-10-20,28.11000061035156,28.75,27.780000686645508,27.973237991333008,10146806,
